circuit,vector_seed,vectors,budget,method,method_value,static_value,oracle_value,row_ideal_ratio_raw,loss
router,7089,128,0.05,selector_family_diagnostics:out_deg,137.0,544.0,1148.0,0.11933797909407666,True
router,7089,128,0.1,selector_family_diagnostics:out_deg,249.0,955.0,1378.0,0.1806966618287373,True
router,7089,128,0.2,selector_family_diagnostics:out_deg,256.0,1128.0,1442.0,0.17753120665742025,True
router,7089,128,0.05,selector_family_diagnostics:inv_depth,784.0,544.0,1148.0,0.6829268292682927,False
router,7089,128,0.1,selector_family_diagnostics:inv_depth,1107.0,955.0,1378.0,0.8033381712626996,False
router,7089,128,0.2,selector_family_diagnostics:inv_depth,1129.0,1128.0,1442.0,0.7829403606102635,False
router,7089,128,0.05,selector_family_diagnostics:cache_struct,56.0,544.0,1148.0,0.04878048780487805,True
router,7089,128,0.1,selector_family_diagnostics:cache_struct,436.0,955.0,1378.0,0.3164005805515239,True
router,7089,128,0.2,selector_family_diagnostics:cache_struct,1013.0,1128.0,1442.0,0.70249653259362,True
router,7089,128,0.05,selector_family_diagnostics:gnn_rank,180.0,544.0,1148.0,0.156794425087108,True
router,7089,128,0.1,selector_family_diagnostics:gnn_rank,356.0,955.0,1378.0,0.25834542815674894,True
router,7089,128,0.2,selector_family_diagnostics:gnn_rank,480.0,1128.0,1442.0,0.332871012482663,True
router,7089,128,0.05,selector_family_diagnostics:final_score,592.0,544.0,1148.0,0.5156794425087108,False
router,7089,128,0.1,selector_family_diagnostics:final_score,976.0,955.0,1378.0,0.7082728592162555,False
router,7089,128,0.2,selector_family_diagnostics:final_score,1222.0,1128.0,1442.0,0.8474341192787794,False
router,7089,128,0.05,selector_family_diagnostics:final_rank,592.0,544.0,1148.0,0.5156794425087108,False
router,7089,128,0.1,selector_family_diagnostics:final_rank,976.0,955.0,1378.0,0.7082728592162555,False
router,7089,128,0.2,selector_family_diagnostics:final_rank,1222.0,1128.0,1442.0,0.8474341192787794,False
router,7089,128,0.05,selector_family_diagnostics:index_mid,284.0,544.0,1148.0,0.24738675958188153,True
router,7089,128,0.1,selector_family_diagnostics:index_mid,323.0,955.0,1378.0,0.23439767779390422,True
router,7089,128,0.2,selector_family_diagnostics:index_mid,548.0,1128.0,1442.0,0.3800277392510402,True
router,7089,128,0.05,selector_family_diagnostics:idx_mid_cache,212.0,544.0,1148.0,0.18466898954703834,True
router,7089,128,0.1,selector_family_diagnostics:idx_mid_cache,522.0,955.0,1378.0,0.3788098693759071,True
router,7089,128,0.2,selector_family_diagnostics:idx_mid_cache,1010.0,1128.0,1442.0,0.7004160887656034,True
router,7089,128,0.05,selector_family_diagnostics:dist_pr,563.0,544.0,1148.0,0.490418118466899,False
router,7089,128,0.1,selector_family_diagnostics:dist_pr,785.0,955.0,1378.0,0.56966618287373,True
router,7089,128,0.2,selector_family_diagnostics:dist_pr,854.0,1128.0,1442.0,0.5922330097087378,True
router,7089,128,0.05,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,126.0,544.0,1148.0,0.10975609756097561,True
router,7089,128,0.1,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,130.0,955.0,1378.0,0.09433962264150944,True
router,7089,128,0.2,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,182.0,1128.0,1442.0,0.1262135922330097,True
router,7089,128,0.05,selector_family_diagnostics:union_dist_pr_topo_edge_pr,126.0,544.0,1148.0,0.10975609756097561,True
router,7089,128,0.1,selector_family_diagnostics:union_dist_pr_topo_edge_pr,126.0,955.0,1378.0,0.09143686502177069,True
router,7089,128,0.2,selector_family_diagnostics:union_dist_pr_topo_edge_pr,440.0,1128.0,1442.0,0.30513176144244103,True
router,7089,128,0.05,selector_family_diagnostics:wl1_role_index_edge_dist,733.0,544.0,1148.0,0.6385017421602788,False
router,7089,128,0.1,selector_family_diagnostics:wl1_role_index_edge_dist,1056.0,955.0,1378.0,0.7663280116110305,False
router,7089,128,0.2,selector_family_diagnostics:wl1_role_index_edge_dist,1077.0,1128.0,1442.0,0.746879334257975,True
router,7089,128,0.05,selector_family_diagnostics:wl3_common_dist,25.0,544.0,1148.0,0.02177700348432056,True
router,7089,128,0.1,selector_family_diagnostics:wl3_common_dist,61.0,955.0,1378.0,0.04426705370101597,True
router,7089,128,0.2,selector_family_diagnostics:wl3_common_dist,83.0,1128.0,1442.0,0.057558945908460474,True
router,7089,128,0.05,selector_family_diagnostics:wl3_role_depth_gnn,165.0,544.0,1148.0,0.1437282229965157,True
router,7089,128,0.1,selector_family_diagnostics:wl3_role_depth_gnn,247.0,955.0,1378.0,0.1792452830188679,True
router,7089,128,0.2,selector_family_diagnostics:wl3_role_depth_gnn,251.0,1128.0,1442.0,0.17406380027739252,True
router,7089,128,0.05,selector_family_diagnostics:forward_mass_pr,185.0,544.0,1148.0,0.16114982578397213,True
router,7089,128,0.1,selector_family_diagnostics:forward_mass_pr,199.0,955.0,1378.0,0.1444121915820029,True
router,7089,128,0.2,selector_family_diagnostics:forward_mass_pr,199.0,1128.0,1442.0,0.13800277392510402,True
router,7089,128,0.05,selector_family_diagnostics:sink_reach_near_pr,555.0,544.0,1148.0,0.4834494773519164,False
router,7089,128,0.1,selector_family_diagnostics:sink_reach_near_pr,781.0,955.0,1378.0,0.5667634252539913,True
router,7089,128,0.2,selector_family_diagnostics:sink_reach_near_pr,880.0,1128.0,1442.0,0.6102635228848821,True
router,7089,128,0.05,selector_family_diagnostics:pdom_dist,788.0,544.0,1148.0,0.686411149825784,False
router,7089,128,0.1,selector_family_diagnostics:pdom_dist,1107.0,955.0,1378.0,0.8033381712626996,False
router,7089,128,0.2,selector_family_diagnostics:pdom_dist,1241.0,1128.0,1442.0,0.8606102635228848,False
router,7089,128,0.05,selector_family_diagnostics:mass_balance,243.0,544.0,1148.0,0.21167247386759583,True
router,7089,128,0.1,selector_family_diagnostics:mass_balance,285.0,955.0,1378.0,0.20682148040638607,True
router,7089,128,0.2,selector_family_diagnostics:mass_balance,507.0,1128.0,1442.0,0.35159500693481277,True
router,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,138.0,544.0,1148.0,0.12020905923344948,True
router,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,138.0,955.0,1378.0,0.10014513788098693,True
router,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,138.0,1128.0,1442.0,0.0957004160887656,True
router,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,138.0,544.0,1148.0,0.12020905923344948,True
router,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,138.0,955.0,1378.0,0.10014513788098693,True
router,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,138.0,1128.0,1442.0,0.0957004160887656,True
router,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,658.0,544.0,1148.0,0.573170731707317,False
router,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,661.0,955.0,1378.0,0.4796806966618287,True
router,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,1030.0,1128.0,1442.0,0.7142857142857143,True
router,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,658.0,544.0,1148.0,0.573170731707317,False
router,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,661.0,955.0,1378.0,0.4796806966618287,True
router,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,1030.0,1128.0,1442.0,0.7142857142857143,True
router,7089,128,0.05,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,134.0,544.0,1148.0,0.11672473867595819,True
router,7089,128,0.1,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,138.0,955.0,1378.0,0.10014513788098693,True
router,7089,128,0.2,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,256.0,1128.0,1442.0,0.17753120665742025,True
router,7089,128,0.05,selector_family_diagnostics:role_depth_biindex_dist,559.0,544.0,1148.0,0.48693379790940766,False
router,7089,128,0.1,selector_family_diagnostics:role_depth_biindex_dist,745.0,955.0,1378.0,0.5406386066763426,True
router,7089,128,0.2,selector_family_diagnostics:role_depth_biindex_dist,799.0,1128.0,1442.0,0.5540915395284327,True
sin,7089,128,0.05,selector_family_diagnostics:static_proximity,15977.0,15977.0,34560.0,0.46229745370370373,False
sin,7089,128,0.1,selector_family_diagnostics:static_proximity,29131.0,29131.0,68881.0,0.42291778574643224,False
sin,7089,128,0.2,selector_family_diagnostics:static_proximity,56215.0,56215.0,131020.0,0.42905663257517934,False
sin,7089,128,0.05,selector_family_diagnostics:dist_avg_inv,23171.0,15977.0,34560.0,0.6704571759259259,False
sin,7089,128,0.1,selector_family_diagnostics:dist_avg_inv,45715.0,29131.0,68881.0,0.6636808408704867,False
sin,7089,128,0.2,selector_family_diagnostics:dist_avg_inv,86966.0,56215.0,131020.0,0.6637612578232331,False
sin,7089,128,0.05,selector_family_diagnostics:pagerank,16426.0,15977.0,34560.0,0.47528935185185184,False
sin,7089,128,0.1,selector_family_diagnostics:pagerank,34479.0,29131.0,68881.0,0.5005589349748116,False
sin,7089,128,0.2,selector_family_diagnostics:pagerank,66179.0,56215.0,131020.0,0.5051060906731797,False
sin,7089,128,0.05,selector_family_diagnostics:betweenness,26720.0,15977.0,34560.0,0.7731481481481481,False
sin,7089,128,0.1,selector_family_diagnostics:betweenness,48835.0,29131.0,68881.0,0.7089763505175593,False
sin,7089,128,0.2,selector_family_diagnostics:betweenness,83044.0,56215.0,131020.0,0.633826896656999,False
sin,7089,128,0.05,selector_family_diagnostics:eigen,18323.0,15977.0,34560.0,0.5301793981481482,False
sin,7089,128,0.1,selector_family_diagnostics:eigen,29827.0,29131.0,68881.0,0.43302216866770227,False
sin,7089,128,0.2,selector_family_diagnostics:eigen,46455.0,56215.0,131020.0,0.35456418867348494,True
sin,7089,128,0.05,selector_family_diagnostics:out_deg,14739.0,15977.0,34560.0,0.42647569444444444,True
sin,7089,128,0.1,selector_family_diagnostics:out_deg,36711.0,29131.0,68881.0,0.5329626457223328,False
sin,7089,128,0.2,selector_family_diagnostics:out_deg,77408.0,56215.0,131020.0,0.5908105632727828,False
sin,7089,128,0.05,selector_family_diagnostics:inv_depth,23863.0,15977.0,34560.0,0.6904803240740741,False
sin,7089,128,0.1,selector_family_diagnostics:inv_depth,42872.0,29131.0,68881.0,0.6224067594837474,False
sin,7089,128,0.2,selector_family_diagnostics:inv_depth,69961.0,56215.0,131020.0,0.5339719126850863,False
sin,7089,128,0.05,selector_family_diagnostics:cache_struct,26899.0,15977.0,34560.0,0.7783275462962963,False
sin,7089,128,0.1,selector_family_diagnostics:cache_struct,51751.0,29131.0,68881.0,0.7513102306877077,False
sin,7089,128,0.2,selector_family_diagnostics:cache_struct,95699.0,56215.0,131020.0,0.7304152037856816,False
sin,7089,128,0.05,selector_family_diagnostics:gnn_rank,15826.0,15977.0,34560.0,0.45792824074074073,True
sin,7089,128,0.1,selector_family_diagnostics:gnn_rank,29737.0,29131.0,68881.0,0.43171556742788286,False
sin,7089,128,0.2,selector_family_diagnostics:gnn_rank,61009.0,56215.0,131020.0,0.4656464661883682,False
sin,7089,128,0.05,selector_family_diagnostics:final_score,26356.0,15977.0,34560.0,0.7626157407407408,False
sin,7089,128,0.1,selector_family_diagnostics:final_score,49063.0,29131.0,68881.0,0.7122864069917684,False
sin,7089,128,0.2,selector_family_diagnostics:final_score,88080.0,56215.0,131020.0,0.6722637765226683,False
sin,7089,128,0.05,selector_family_diagnostics:final_rank,26356.0,15977.0,34560.0,0.7626157407407408,False
sin,7089,128,0.1,selector_family_diagnostics:final_rank,49063.0,29131.0,68881.0,0.7122864069917684,False
sin,7089,128,0.2,selector_family_diagnostics:final_rank,88080.0,56215.0,131020.0,0.6722637765226683,False
sin,7089,128,0.05,selector_family_diagnostics:index_mid,9779.0,15977.0,34560.0,0.28295717592592595,True
sin,7089,128,0.1,selector_family_diagnostics:index_mid,21891.0,29131.0,68881.0,0.3178089748987384,True
sin,7089,128,0.2,selector_family_diagnostics:index_mid,29596.0,56215.0,131020.0,0.22588917722485116,True
sin,7089,128,0.05,selector_family_diagnostics:idx_mid_cache,18565.0,15977.0,34560.0,0.5371817129629629,False
sin,7089,128,0.1,selector_family_diagnostics:idx_mid_cache,31100.0,29131.0,68881.0,0.45150331731536997,False
sin,7089,128,0.2,selector_family_diagnostics:idx_mid_cache,51700.0,56215.0,131020.0,0.3945962448481148,True
sin,7089,128,0.05,selector_family_diagnostics:dist_pr,24795.0,15977.0,34560.0,0.7174479166666666,False
sin,7089,128,0.1,selector_family_diagnostics:dist_pr,48168.0,29131.0,68881.0,0.6992929835513422,False
sin,7089,128,0.2,selector_family_diagnostics:dist_pr,88785.0,56215.0,131020.0,0.6776446344069608,False
sin,7089,128,0.05,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,19321.0,15977.0,34560.0,0.559056712962963,False
sin,7089,128,0.1,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,40944.0,29131.0,68881.0,0.5944164573685051,False
sin,7089,128,0.2,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,74802.0,56215.0,131020.0,0.5709204701572279,False
sin,7089,128,0.05,selector_family_diagnostics:union_dist_pr_topo_edge_pr,23868.0,15977.0,34560.0,0.690625,False
sin,7089,128,0.1,selector_family_diagnostics:union_dist_pr_topo_edge_pr,49166.0,29131.0,68881.0,0.7137817395217839,False
sin,7089,128,0.2,selector_family_diagnostics:union_dist_pr_topo_edge_pr,80460.0,56215.0,131020.0,0.6141047168371241,False
sin,7089,128,0.05,selector_family_diagnostics:wl1_role_index_edge_dist,23470.0,15977.0,34560.0,0.6791087962962963,False
sin,7089,128,0.1,selector_family_diagnostics:wl1_role_index_edge_dist,40641.0,29131.0,68881.0,0.5900175665277798,False
sin,7089,128,0.2,selector_family_diagnostics:wl1_role_index_edge_dist,83060.0,56215.0,131020.0,0.6339490154174935,False
sin,7089,128,0.05,selector_family_diagnostics:wl3_common_dist,25022.0,15977.0,34560.0,0.7240162037037037,False
sin,7089,128,0.1,selector_family_diagnostics:wl3_common_dist,47414.0,29131.0,68881.0,0.6883465687199664,False
sin,7089,128,0.2,selector_family_diagnostics:wl3_common_dist,80069.0,56215.0,131020.0,0.6111204396275378,False
sin,7089,128,0.05,selector_family_diagnostics:wl3_role_depth_gnn,1558.0,15977.0,34560.0,0.04508101851851852,True
sin,7089,128,0.1,selector_family_diagnostics:wl3_role_depth_gnn,10264.0,29131.0,68881.0,0.14901061250562564,True
sin,7089,128,0.2,selector_family_diagnostics:wl3_role_depth_gnn,38079.0,56215.0,131020.0,0.29063501755457183,True
sin,7089,128,0.05,selector_family_diagnostics:forward_mass_pr,16426.0,15977.0,34560.0,0.47528935185185184,False
sin,7089,128,0.1,selector_family_diagnostics:forward_mass_pr,34479.0,29131.0,68881.0,0.5005589349748116,False
sin,7089,128,0.2,selector_family_diagnostics:forward_mass_pr,66179.0,56215.0,131020.0,0.5051060906731797,False
sin,7089,128,0.05,selector_family_diagnostics:sink_reach_near_pr,28020.0,15977.0,34560.0,0.8107638888888888,False
sin,7089,128,0.1,selector_family_diagnostics:sink_reach_near_pr,48236.0,29131.0,68881.0,0.7002801933769834,False
sin,7089,128,0.2,selector_family_diagnostics:sink_reach_near_pr,78631.0,56215.0,131020.0,0.6001450160280873,False
sin,7089,128,0.05,selector_family_diagnostics:pdom_dist,25903.0,15977.0,34560.0,0.7495081018518519,False
sin,7089,128,0.1,selector_family_diagnostics:pdom_dist,46838.0,29131.0,68881.0,0.6799843207851222,False
sin,7089,128,0.2,selector_family_diagnostics:pdom_dist,82905.0,56215.0,131020.0,0.6327659899252023,False
sin,7089,128,0.05,selector_family_diagnostics:mass_balance,27001.0,15977.0,34560.0,0.7812789351851852,False
sin,7089,128,0.1,selector_family_diagnostics:mass_balance,51482.0,29131.0,68881.0,0.7474049447598031,False
sin,7089,128,0.2,selector_family_diagnostics:mass_balance,93032.0,56215.0,131020.0,0.7100595328957411,False
sin,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,15906.0,15977.0,34560.0,0.46024305555555556,True
sin,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,36546.0,29131.0,68881.0,0.5305672101159972,False
sin,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,71142.0,56215.0,131020.0,0.5429858036940926,False
sin,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,15906.0,15977.0,34560.0,0.46024305555555556,True
sin,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,36546.0,29131.0,68881.0,0.5305672101159972,False
sin,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,71142.0,56215.0,131020.0,0.5429858036940926,False
sin,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,18203.0,15977.0,34560.0,0.526707175925926,False
sin,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,35032.0,29131.0,68881.0,0.5085872737039242,False
sin,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_inv_dist,65965.0,56215.0,131020.0,0.5034727522515646,False
sin,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,18203.0,15977.0,34560.0,0.526707175925926,False
sin,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,35032.0,29131.0,68881.0,0.5085872737039242,False
sin,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_inv_dist,65965.0,56215.0,131020.0,0.5034727522515646,False
sin,7089,128,0.05,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,18976.0,15977.0,34560.0,0.549074074074074,False
sin,7089,128,0.1,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,35780.0,29131.0,68881.0,0.5194465817859787,False
sin,7089,128,0.2,selector_family_diagnostics:role_depth_frontier_idx_edge_depth_inv,71432.0,56215.0,131020.0,0.5451992062280567,False
sin,7089,128,0.05,selector_family_diagnostics:role_depth_biindex_dist,20099.0,15977.0,34560.0,0.581568287037037,False
sin,7089,128,0.1,selector_family_diagnostics:role_depth_biindex_dist,39559.0,29131.0,68881.0,0.5743093160668399,False
sin,7089,128,0.2,selector_family_diagnostics:role_depth_biindex_dist,77908.0,56215.0,131020.0,0.5946267745382384,False
sqrt,7089,128,0.05,selector_family_diagnostics:static_proximity,5379.0,5379.0,33084.0,0.1625861443598114,False
sqrt,7089,128,0.1,selector_family_diagnostics:static_proximity,11582.0,11582.0,50636.0,0.22873054743660637,False
sqrt,7089,128,0.2,selector_family_diagnostics:static_proximity,23931.0,23931.0,72936.0,0.3281095755182626,False
sqrt,7089,128,0.05,selector_family_diagnostics:dist_avg_inv,11955.0,5379.0,33084.0,0.36135291984040624,False
sqrt,7089,128,0.1,selector_family_diagnostics:dist_avg_inv,22678.0,11582.0,50636.0,0.44786318034599887,False
sqrt,7089,128,0.2,selector_family_diagnostics:dist_avg_inv,43944.0,23931.0,72936.0,0.602500822639026,False
sqrt,7089,128,0.05,selector_family_diagnostics:pagerank,8579.0,5379.0,33084.0,0.2593096360778624,False
sqrt,7089,128,0.1,selector_family_diagnostics:pagerank,14738.0,11582.0,50636.0,0.2910577454775259,False
sqrt,7089,128,0.2,selector_family_diagnostics:pagerank,36523.0,23931.0,72936.0,0.5007540857738291,False
sqrt,7089,128,0.05,selector_family_diagnostics:betweenness,14152.0,5379.0,33084.0,0.42775964212308065,False
sqrt,7089,128,0.1,selector_family_diagnostics:betweenness,22271.0,11582.0,50636.0,0.4398254206493404,False
sqrt,7089,128,0.2,selector_family_diagnostics:betweenness,33472.0,23931.0,72936.0,0.45892289130196334,False
sqrt,7089,128,0.05,selector_family_diagnostics:eigen,6850.0,5379.0,33084.0,0.20704872445895298,False
sqrt,7089,128,0.1,selector_family_diagnostics:eigen,11805.0,11582.0,50636.0,0.23313452879374358,False
sqrt,7089,128,0.2,selector_family_diagnostics:eigen,26037.0,23931.0,72936.0,0.3569842053307009,False
sqrt,7089,128,0.05,selector_family_diagnostics:out_deg,10133.0,5379.0,33084.0,0.3062809817434409,False
sqrt,7089,128,0.1,selector_family_diagnostics:out_deg,18255.0,11582.0,50636.0,0.36051425863022357,False
sqrt,7089,128,0.2,selector_family_diagnostics:out_deg,31272.0,23931.0,72936.0,0.42875946034879897,False
sqrt,7089,128,0.05,selector_family_diagnostics:inv_depth,22563.0,5379.0,33084.0,0.6819912948857454,False
sqrt,7089,128,0.1,selector_family_diagnostics:inv_depth,32233.0,11582.0,50636.0,0.6365629196619006,False
sqrt,7089,128,0.2,selector_family_diagnostics:inv_depth,49353.0,23931.0,72936.0,0.6766617308325107,False
sqrt,7089,128,0.05,selector_family_diagnostics:cache_struct,14896.0,5379.0,33084.0,0.45024785394752753,False
sqrt,7089,128,0.1,selector_family_diagnostics:cache_struct,25399.0,11582.0,50636.0,0.5015996524212023,False
sqrt,7089,128,0.2,selector_family_diagnostics:cache_struct,43607.0,23931.0,72936.0,0.5978803334430185,False
sqrt,7089,128,0.05,selector_family_diagnostics:gnn_rank,5205.0,5379.0,33084.0,0.15732680449764236,True
sqrt,7089,128,0.1,selector_family_diagnostics:gnn_rank,22705.0,11582.0,50636.0,0.448396397819733,False
sqrt,7089,128,0.2,selector_family_diagnostics:gnn_rank,40836.0,23931.0,72936.0,0.5598881210924647,False
sqrt,7089,128,0.05,selector_family_diagnostics:final_score,17338.0,5379.0,33084.0,0.5240599685648651,False
sqrt,7089,128,0.1,selector_family_diagnostics:final_score,29431.0,11582.0,50636.0,0.5812267951654949,False
sqrt,7089,128,0.2,selector_family_diagnostics:final_score,48276.0,23931.0,72936.0,0.6618953603158934,False
sqrt,7089,128,0.05,selector_family_diagnostics:final_rank,17338.0,5379.0,33084.0,0.5240599685648651,False
sqrt,7089,128,0.1,selector_family_diagnostics:final_rank,29431.0,11582.0,50636.0,0.5812267951654949,False
sqrt,7089,128,0.2,selector_family_diagnostics:final_rank,48276.0,23931.0,72936.0,0.6618953603158934,False
sqrt,7089,128,0.05,selector_family_diagnostics:index_mid,3392.0,5379.0,33084.0,0.10252690122113409,True
sqrt,7089,128,0.1,selector_family_diagnostics:index_mid,7489.0,11582.0,50636.0,0.14789872817758118,True
sqrt,7089,128,0.2,selector_family_diagnostics:index_mid,15522.0,23931.0,72936.0,0.21281671602500823,True
sqrt,7089,128,0.05,selector_family_diagnostics:idx_mid_cache,12238.0,5379.0,33084.0,0.36990690363922135,False
sqrt,7089,128,0.1,selector_family_diagnostics:idx_mid_cache,20349.0,11582.0,50636.0,0.4018682360376017,False
sqrt,7089,128,0.2,selector_family_diagnostics:idx_mid_cache,31474.0,23931.0,72936.0,0.43152901173631675,False
sqrt,7089,128,0.05,selector_family_diagnostics:dist_pr,14095.0,5379.0,33084.0,0.42603675492685283,False
sqrt,7089,128,0.1,selector_family_diagnostics:dist_pr,28114.0,11582.0,50636.0,0.5552176317244648,False
sqrt,7089,128,0.2,selector_family_diagnostics:dist_pr,50825.0,23931.0,72936.0,0.6968438082702644,False
sqrt,7089,128,0.05,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,6552.0,5379.0,33084.0,0.19804134929270947,False
sqrt,7089,128,0.1,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,15963.0,11582.0,50636.0,0.3152500197487953,False
sqrt,7089,128,0.2,selector_family_diagnostics:union_orig_idx_edge_pr_topo_edge_pr,30539.0,23931.0,72936.0,0.4187095535812219,False
sqrt,7089,128,0.05,selector_family_diagnostics:union_dist_pr_topo_edge_pr,6502.0,5379.0,33084.0,0.1965300447346149,False
sqrt,7089,128,0.1,selector_family_diagnostics:union_dist_pr_topo_edge_pr,16104.0,11582.0,50636.0,0.31803459988940674,False
sqrt,7089,128,0.2,selector_family_diagnostics:union_dist_pr_topo_edge_pr,30485.0,23931.0,72936.0,0.41796917845782605,False
sqrt,7089,128,0.05,selector_family_diagnostics:wl1_role_index_edge_dist,9684.0,5379.0,33084.0,0.2927094668117519,False
sqrt,7089,128,0.1,selector_family_diagnostics:wl1_role_index_edge_dist,16664.0,11582.0,50636.0,0.3290939252705585,False
sqrt,7089,128,0.2,selector_family_diagnostics:wl1_role_index_edge_dist,29749.0,23931.0,72936.0,0.4078781397389492,False
sqrt,7089,128,0.05,selector_family_diagnostics:wl3_common_dist,8800.0,5379.0,33084.0,0.2659896022246403,False
sqrt,7089,128,0.1,selector_family_diagnostics:wl3_common_dist,17004.0,11582.0,50636.0,0.3358085156805435,False
sqrt,7089,128,0.2,selector_family_diagnostics:wl3_common_dist,31768.0,23931.0,72936.0,0.4355599429636942,False
sqrt,7089,128,0.05,selector_family_diagnostics:wl3_role_depth_gnn,2049.0,5379.0,33084.0,0.061933260790714546,True
sqrt,7089,128,0.1,selector_family_diagnostics:wl3_role_depth_gnn,12247.0,11582.0,50636.0,0.24186349632672408,False
sqrt,7089,128,0.2,selector_family_diagnostics:wl3_role_depth_gnn,28844.0,23931.0,72936.0,0.39547000109685204,False
sqrt,7089,128,0.05,selector_family_diagnostics:forward_mass_pr,8579.0,5379.0,33084.0,0.2593096360778624,False
sqrt,7089,128,0.1,selector_family_diagnostics:forward_mass_pr,14706.0,11582.0,50636.0,0.29042578402717434,False
sqrt,7089,128,0.2,selector_family_diagnostics:forward_mass_pr,30554.0,23931.0,72936.0,0.41891521333772075,False
sqrt,7089,128,0.05,selector_family_diagnostics:sink_reach_near_pr,11623.0,5379.0,33084.0,0.35131785757465844,False
sqrt,7089,128,0.1,selector_family_diagnostics:sink_reach_near_pr,21538.0,11582.0,50636.0,0.4253495536772257,False
sqrt,7089,128,0.2,selector_family_diagnostics:sink_reach_near_pr,38002.0,23931.0,72936.0,0.5210321377646155,False
sqrt,7089,128,0.05,selector_family_diagnostics:pdom_dist,10796.0,5379.0,33084.0,0.32632088018377464,False
sqrt,7089,128,0.1,selector_family_diagnostics:pdom_dist,20144.0,11582.0,50636.0,0.3978197329962872,False
sqrt,7089,128,0.2,selector_family_diagnostics:pdom_dist,36753.0,23931.0,72936.0,0.5039075353734781,False
sqrt,7089,128,0.05,selector_family_diagnostics:mass_balance,3456.0,5379.0,33084.0,0.1044613710554951,True
sqrt,7089,128,0.1,selector_family_diagnostics:mass_balance,12880.0,11582.0,50636.0,0.25436448376649023,False
sqrt,7089,128,0.2,selector_family_diagnostics:mass_balance,21518.0,23931.0,72936.0,0.29502577602281455,True
sqrt,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,9937.0,5379.0,33084.0,0.3003566678757103,False
sqrt,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,19739.0,11582.0,50636.0,0.3898214708902757,False
sqrt,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_orig_idx_edge_depth_inv,33574.0,23931.0,72936.0,0.46032137764615555,False
sqrt,7089,128,0.05,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,9937.0,5379.0,33084.0,0.3003566678757103,False
sqrt,7089,128,0.1,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,19739.0,11582.0,50636.0,0.3898214708902757,False
sqrt,7089,128,0.2,selector_family_diagnostics:role_depth_resonance_idx_edge_depth_inv,33574.0,23931.0,72936.0,0.46032137764615555,False
